SET	PDB_ID	CLUSTER_ID
TRAIN	5gmk_N	1840
TRAIN	4uje_AX	884
TRAIN	4cxh_x	884
TRAIN	4cxg_x	884
TRAIN	5aj0_Bx	884
TRAIN	3e3j_T	897
TRAIN	3e3j_X	897
TRAIN	1l3d_A	879
TRAIN	437d_A	879
TRAIN	1l2x_A	879
TRAIN	1yg4_A	890
TRAIN	1yg3_A	890
TRAIN	2ap0_A	890
TRAIN	2ap5_A	890
TRAIN	2rlu_A	1347
TRAIN	6flq_T	638
TRAIN	6flp_T	638
TRAIN	6ztn_AV	800
TRAIN	6ztm_AV	800
TRAIN	6ztp_AV	800
TRAIN	6zu1_AV	800
TRAIN	6zto_AV	800
TRAIN	4p3u_B	1085
TRAIN	4p3u_C	1085
TRAIN	4p3u_A	1085
TRAIN	4p3u_D	1085
TRAIN	4p43_A	1085
TRAIN	2f8k_B	1755
TRAIN	5o6u_H	1178
TRAIN	5b2p_C	826
TRAIN	5b2o_C	826
TRAIN	5b2q_C	826
TRAIN	7riq_N	1506
TRAIN	3j6b_e	1289
TRAIN	2zko_C	1162
TRAIN	2zko_D	1162
TRAIN	2zi0_C	1162
TRAIN	2zi0_D	1162
TRAIN	3x1l_J	1154
TRAIN	6tz2_T	673
TRAIN	2oe8_A	1692
TRAIN	2oe6_A	1692
TRAIN	3izz_D	421
TRAIN	6bk8_i	427
TRAIN	7f36_G	284
TRAIN	3j46_p	284
TRAIN	7f36_F	284
TRAIN	6om6_5	284
TRAIN	7f36_E	284
TRAIN	7f36_H	284
TRAIN	1a4d_B	1221
TRAIN	2nz4_R	80
TRAIN	2nz4_S	80
TRAIN	3l3c_Q	80
TRAIN	3g96_R	80
TRAIN	3g8s_P	80
TRAIN	3g9c_R	80
TRAIN	3l3c_S	80
TRAIN	3g96_P	80
TRAIN	3l3c_P	80
TRAIN	2nz4_Q	80
TRAIN	3g8s_Q	80
TRAIN	3g8s_R	80
TRAIN	3l3c_R	80
TRAIN	3g96_Q	80
TRAIN	3g9c_Q	80
TRAIN	3g96_S	80
TRAIN	3g8s_S	80
TRAIN	2nz4_P	80
TRAIN	3g8t_R	80
TRAIN	3g8t_Q	80
TRAIN	3g8t_S	80
TRAIN	3g8t_P	80
TRAIN	3g9c_S	80
TRAIN	3g9c_P	80
TRAIN	6ww6_C	1529
TRAIN	2nci_A	903
TRAIN	4v99_CD	1543
TRAIN	4v99_EI	1543
TRAIN	4v99_Cm	1543
TRAIN	4v99_Dr	1543
TRAIN	4v99_GI	1543
TRAIN	4v99_Fc	1543
TRAIN	4v99_Jc	1543
TRAIN	4v99_HS	1543
TRAIN	4v99_FD	1543
TRAIN	4v99_G2	1543
TRAIN	4v99_HD	1543
TRAIN	4v99_Br	1543
TRAIN	4v99_II	1543
TRAIN	4v99_Gm	1543
TRAIN	4v99_DX	1543
TRAIN	4v99_Im	1543
TRAIN	4v99_Fh	1543
TRAIN	4v99_Gw	1543
TRAIN	4v99_I2	1543
TRAIN	4v99_Am	1543
TRAIN	4v99_ID	1543
TRAIN	4v99_ES	1543
TRAIN	4v99_Dc	1543
TRAIN	4v99_Bw	1543
TRAIN	4v99_C7	1543
TRAIN	4v99_JN	1543
TRAIN	4v99_Hc	1543
TRAIN	4v99_HN	1543
TRAIN	4v99_BD	1543
TRAIN	4v99_H2	1543
TRAIN	4v99_F2	1543
TRAIN	4v99_J7	1543
TRAIN	4v99_Ac	1543
TRAIN	4v99_Hr	1543
TRAIN	4v99_Eh	1543
TRAIN	4v99_GD	1543
TRAIN	4v99_Gc	1543
TRAIN	4v99_DN	1543
TRAIN	4v99_I7	1543
TRAIN	4v99_GN	1543
TRAIN	4v99_Ir	1543
TRAIN	4v99_AS	1543
TRAIN	4v99_Jw	1543
TRAIN	4v99_Dw	1543
TRAIN	4v99_Bc	1543
TRAIN	4v99_B7	1543
TRAIN	4v99_HX	1543
TRAIN	4v99_Iw	1543
TRAIN	4v99_Fr	1543
TRAIN	4v99_AN	1543
TRAIN	4v99_A2	1543
TRAIN	4v99_BN	1543
TRAIN	4v99_Jr	1543
TRAIN	4v99_B2	1543
TRAIN	4v99_AI	1543
TRAIN	4v99_G7	1543
TRAIN	4v99_Cr	1543
TRAIN	4v99_ED	1543
TRAIN	4v99_E2	1543
TRAIN	4v99_Cc	1543
TRAIN	4v99_EN	1543
TRAIN	4v99_BI	1543
TRAIN	4v99_FN	1543
TRAIN	4v99_C2	1543
TRAIN	4v99_J2	1543
TRAIN	4v99_Ar	1543
TRAIN	4v99_EX	1543
TRAIN	4v99_BS	1543
TRAIN	4v99_Cw	1543
TRAIN	4v99_Ew	1543
TRAIN	4v99_D2	1543
TRAIN	4v99_Ch	1543
TRAIN	4v99_IS	1543
TRAIN	4v99_JD	1543
TRAIN	4v99_Er	1543
TRAIN	4v99_F7	1543
TRAIN	4v99_BX	1543
TRAIN	4v99_AX	1543
TRAIN	4v99_Fw	1543
TRAIN	4v99_Em	1543
TRAIN	4v99_Gh	1543
TRAIN	4v99_JX	1543
TRAIN	4v99_Bh	1543
TRAIN	4v99_DD	1543
TRAIN	4v99_FX	1543
TRAIN	4v99_Gr	1543
TRAIN	4v99_Fm	1543
TRAIN	4v99_Hm	1543
TRAIN	4v99_GS	1543
TRAIN	4v99_H7	1543
TRAIN	4v99_Dm	1543
TRAIN	4v99_D7	1543
TRAIN	4v99_DI	1543
TRAIN	4v99_GX	1543
TRAIN	4v99_Bm	1543
TRAIN	4v99_Hw	1543
TRAIN	4v99_CS	1543
TRAIN	4v99_DS	1543
TRAIN	4v99_AD	1543
TRAIN	4v99_IX	1543
TRAIN	4v99_Jh	1543
TRAIN	4v99_Ah	1543
TRAIN	4v99_Aw	1543
TRAIN	4v99_E7	1543
TRAIN	4v99_FS	1543
TRAIN	4v99_Dh	1543
TRAIN	4v99_A7	1543
TRAIN	4v99_Hh	1543
TRAIN	4v99_CN	1543
TRAIN	4v99_HI	1543
TRAIN	4v99_Ec	1543
TRAIN	4v99_FI	1543
TRAIN	4v99_JI	1543
TRAIN	4v99_CX	1543
TRAIN	4v99_Ih	1543
TRAIN	4v99_Ic	1543
TRAIN	4v99_Jm	1543
TRAIN	4v99_CI	1543
TRAIN	4v99_IN	1543
TRAIN	4v99_JS	1543
TRAIN	5kk5_C	910
TRAIN	3ivn_B	367
TRAIN	3ivn_A	367
TRAIN	4v6u_A0	295
TRAIN	6xl9_N	464
TRAIN	6xlj_N	464
TRAIN	6xl9_T	464
TRAIN	6xlj_T	464
TRAIN	6xll_N	464
TRAIN	6xll_T	464
TRAIN	4tua_XY	1697
TRAIN	4tub_QY	1697
TRAIN	4tub_XY	1697
TRAIN	3loa_A	1186
TRAIN	4v5s_AX	1619
TRAIN	4v5r_CX	1619
TRAIN	4v5r_AX	1619
TRAIN	4v5s_CX	1619
TRAIN	7d58_S	1003
TRAIN	1hlx_A	1252
TRAIN	2mfd_A	1418
TRAIN	5o9z_2	174
TRAIN	1a9n_Q	174
TRAIN	1a9n_R	174
TRAIN	1tob_A	917
TRAIN	5xon_P	1702
TRAIN	6ltp_B	610
TRAIN	6ltp_H	610
TRAIN	7ofz_C	1430
TRAIN	2tob_A	1255
TRAIN	7oif_z	215
TRAIN	7oig_z	215
TRAIN	7nww_z	215
TRAIN	6r7g_R	372
TRAIN	6bu9_C	1644
TRAIN	4ill_R	1325
TRAIN	3hov_T	1642
TRAIN	7oo3_N	710
TRAIN	7oop_N	710
TRAIN	7opc_N	710
TRAIN	7opd_N	710
TRAIN	7oob_N	710
TRAIN	6hcq_v3	1100
TRAIN	6hcj_v3	1100
TRAIN	3v7e_D	98
TRAIN	3v7e_C	98
TRAIN	2ygh_A	98
TRAIN	3iqp_A	98
TRAIN	3iqr_A	98
TRAIN	4b5r_A	98
TRAIN	3gx2_A	98
TRAIN	3gx3_A	98
TRAIN	3gx6_A	98
TRAIN	3gx5_A	98
TRAIN	3iqn_A	98
TRAIN	5fk5_A	98
TRAIN	5fk1_A	98
TRAIN	5fkh_A	98
TRAIN	5fk3_A	98
TRAIN	7eaf_A	98
TRAIN	3gx7_A	98
TRAIN	4aob_A	98
TRAIN	5fjc_A	98
TRAIN	2ydh_A	98
TRAIN	5fk2_A	98
TRAIN	2gis_A	98
TRAIN	5fke_A	98
TRAIN	5fkf_A	98
TRAIN	5fk6_A	98
TRAIN	5fkd_A	98
TRAIN	5fkg_A	98
TRAIN	5fk4_A	98
TRAIN	2nue_C	563
TRAIN	2ez6_D	563
TRAIN	2ez6_C	563
TRAIN	2nuf_D	563
TRAIN	2nuf_C	563
TRAIN	4m30_C	563
TRAIN	4m30_D	563
TRAIN	4m2z_C	563
TRAIN	4m2z_D	563
TRAIN	6o5f_D	563
TRAIN	6o5f_C	563
TRAIN	2gjw_I	1335
TRAIN	6uq2_N	1797
TRAIN	7e8o_X	382
TRAIN	6ldi_2	505
TRAIN	5v0o_A	984
TRAIN	5v9z_A	984
TRAIN	5ux3_A	984
TRAIN	5uz6_C	984
TRAIN	5uz6_E	984
TRAIN	5uz6_A	984
TRAIN	4woi_AW	1783
TRAIN	4v9d_AX	1783
TRAIN	4v9c_CX	1783
TRAIN	6i7o_l	445
TRAIN	2mtj_A	551
TRAIN	6t0w_V	985
TRAIN	6t7t_6	292
TRAIN	6t83_8	292
TRAIN	6t83_6b	292
TRAIN	6t7t_7	292
TRAIN	5vm9_D	1867
TRAIN	3dhs_A	24
TRAIN	3zc0_O	1824
TRAIN	3zc0_M	1824
TRAIN	3zc0_N	1824
TRAIN	3f73_C	1696
TRAIN	6r5k_E	385
TEST	3loa_B	1061
TRAIN	6zm5_y	1342
TRAIN	6zm6_y	1342
VAL	3ol8_B	1586
VAL	3ol8_N	1586
VAL	3ol8_J	1586
VAL	3ol8_F	1586
TRAIN	6qnq_4L	1163
TRAIN	6d9l_G	1357
TRAIN	6d95_C	1357
TRAIN	4z4f_B	1528
TEST	2qwy_B	477
TEST	2qwy_A	477
TEST	2qwy_C	477
TRAIN	4lt8_QY	1812
TRAIN	4lnt_XY	1812
TRAIN	4lsk_XY	1812
TRAIN	4lnt_QY	1812
TRAIN	4lsk_QY	1812
TRAIN	4lt8_XY	1812
VAL	6p19_2	934
TEST	6dv9_H	1145
TRAIN	7ofw_C	1447
VAL	1csl_B	1843
TRAIN	7nt5_N	262
TRAIN	4xjn_N	262
TRAIN	4bbs_T	1627
TRAIN	4qk9_A	134
TRAIN	6z9q_L	541
TRAIN	7ade_L	541
TRAIN	6z9s_L	541
TRAIN	7add_L	541
TRAIN	7adc_L	541
TRAIN	7adb_L	541
TRAIN	6z9p_L	541
TRAIN	6z9r_L	541
TRAIN	6tqo_L	541
TRAIN	6tqn_L	541
TRAIN	6z9t_L	541
VAL	5zx2_H	553
TRAIN	4al5_B	1456
TRAIN	6aeg_C	977
TRAIN	6aeb_C	977
TRAIN	6aeb_G	977
TRAIN	2kuw_A	533
TRAIN	1urn_Q	1212
VAL	1ato_A	1303
TRAIN	6dls_A	157
TRAIN	6dlq_A	157
TRAIN	6dlt_A	157
TRAIN	6dnr_A	157
TRAIN	6dlr_A	157
TRAIN	5gam_W	995
TRAIN	5e7k_4K	1397
TEST	5lzb_y	191
TEST	5lze_y	191
TEST	5lzf_y	191
TEST	5lzd_y	191
TEST	5lzc_y	191
TEST	7ctt_Q	1705
VAL	1h4q_T	384
VAL	1h4s_T	384
TRAIN	4kzd_R	242
TRAIN	4kze_R	242
TRAIN	6b14_R	242
TRAIN	6b3k_R	242
TEST	7st7_4	1312
TEST	7st2_4	1312
TEST	7sso_4	1312
TEST	7ssl_4	1312
TEST	7ssn_4	1312
TRAIN	7nky_T	71
TRAIN	7nky_N	71
TRAIN	4wr6_4L	1691
VAL	6rti_X	601
TRAIN	2b63_R	796
TRAIN	6rip_N	1023
TRAIN	6ri9_N	1023
TRAIN	5ndh_A	1740
TRAIN	5ndh_C	1740
TRAIN	5ndh_D	1740
TRAIN	5ndh_B	1740
TRAIN	7kqm_C	1836
TRAIN	6ysr_x	1839
TEST	6v4x_Y	994
TRAIN	1ykv_B	650
TRAIN	1ykv_D	650
TRAIN	1ykq_B	650
TRAIN	1ykq_D	650
TRAIN	1yls_B	650
TRAIN	1yls_D	650
TRAIN	3suh_X	171
TRAIN	3suy_X	171
TRAIN	3sux_X	171
TEST	2rrc_A	1122
TRAIN	6s6b_V	493
TRAIN	6shb_V	493
TRAIN	6s8b_V	493
TRAIN	6sic_V	493
TRAIN	6s91_V	493
TRAIN	6sh8_V	493
TRAIN	6s8e_V	493
TRAIN	6s8b_U	493
TRAIN	6s8e_U	493
TRAIN	6shb_U	493
TRAIN	6sic_U	493
TRAIN	6s91_U	493
TRAIN	6sh8_U	493
TRAIN	6by1_AX	835
TRAIN	6by1_BX	835
TRAIN	1f8v_R	969
TRAIN	6oy5_H	1151
TRAIN	1xwu_A	1749
TRAIN	3ts2_V	1019
TRAIN	3ts2_U	1019
TEST	2qh2_A	1004
TRAIN	1bzu_A	1558
TRAIN	1bz3_A	1558
TRAIN	1bzt_A	1558
TRAIN	1fl8_A	1558
TRAIN	1bz2_A	1558
TRAIN	3egz_B	396
TRAIN	5xz1_D	1084
TRAIN	5xz1_C	1084
TRAIN	2o3y_A	1084
TRAIN	5xz1_A	1084
TRAIN	5xz1_B	1084
TRAIN	2o3v_A	1084
TRAIN	5z71_B	1084
TRAIN	2g5k_B	1084
TRAIN	2o3w_A	1084
TRAIN	2g5k_A	1084
TRAIN	2fqn_A	1084
TRAIN	2o3v_B	1084
TRAIN	2fqn_B	1084
TRAIN	2o3w_B	1084
TRAIN	2o3y_B	1084
TRAIN	3izz_E	176
TRAIN	2om7_C	176
TEST	7q7z_C	1002
TEST	7q7y_C	1002
TEST	7q7z_F	1002
TEST	7q7x_C	1002
TEST	7q81_C	1002
TEST	7q80_F	1002
TEST	7q80_C	1002
TEST	7q82_C	1002
VAL	1c0a_B	265
VAL	6hd7_B	265
VAL	5jte_AX	265
VAL	6ugg_B	265
VAL	6ugg_A	265
VAL	5mc6_n	265
VAL	5gak_B	265
VAL	5ju8_AX	265
VAL	7qh4_y	265
VAL	7qh4_1	265
VAL	3j9w_AX	265
VAL	7qv2_H	265
VAL	7qv1_H	265
VAL	7o5b_U	265
VAL	7qv3_H	265
VAL	7qgu_z	265
VAL	7qv2_x	265
VAL	1efw_D	265
VAL	1efw_C	265
VAL	7d6z_3	265
VAL	7d80_y	265
TRAIN	4c7o_E	537
TRAIN	3j0e_e	1362
TRAIN	3j0d_h	1362
TRAIN	2d2k_D	1318
TRAIN	5u3g_B	232
TEST	6bz7_XY	1563
TEST	6bz7_QY	1563
TRAIN	6c63_A	679
TRAIN	6c64_B	679
TRAIN	6c63_B	679
TRAIN	6c64_A	679
TRAIN	6c65_B	679
TRAIN	6c65_A	679
TRAIN	6c65_C	679
TRAIN	6c63_C	679
TRAIN	6c64_D	679
TEST	3gs8_C	1550
TEST	1zfv_C	1550
TEST	1zfx_C	1550
TEST	1x9k_C	1550
TEST	1x9c_C	1550
TEST	2fgp_C	1550
TEST	2npy_C	1550
TEST	2p7f_C	1550
TEST	2d2k_C	1550
TEST	2npz_C	1550
TEST	3gs1_C	1550
TEST	2oue_C	1550
TEST	2bcy_C	1550
TEST	7jqq_L	133
TEST	7jqq_O	133
TEST	7jqq_N	133
TEST	7jqq_K	133
TEST	7jqq_M	133
TEST	1foq_B	133
TEST	1foq_D	133
TEST	1foq_A	133
TEST	1foq_C	133
TEST	1foq_E	133
TEST	6qyz_C	133
TEST	6qyz_A	133
TEST	6qyz_E	133
TEST	6qyz_D	133
TEST	6qyz_B	133
TEST	3r4f_A	133
TEST	5msf_S	1670
TRAIN	6f4g_F	980
TRAIN	6f4g_C	980
TRAIN	3j0l_6	1310
TRAIN	3j0o_6	1310
TRAIN	7nsq_8	219
TRAIN	6htq_v	219
TRAIN	6ha1_x	219
TRAIN	6d9j_3	219
TRAIN	4v8b_AB	219
TRAIN	4v87_CB	219
TRAIN	4v8c_DB	219
TRAIN	4v8b_CB	219
TRAIN	4v8c_CB	219
TRAIN	5kcr_1x	219
TRAIN	7nso_8	219
TRAIN	4wsm_1K	219
TRAIN	4v87_BB	219
TRAIN	7nsp_8	219
TRAIN	4wsm_1L	219
TRAIN	6d90_3	219
TRAIN	2nr0_E	219
TRAIN	4wsm_2L	219
TRAIN	4wsm_2K	219
TRAIN	2byt_B	219
TRAIN	2bte_E	219
TRAIN	2bte_B	219
TRAIN	2byt_E	219
TRAIN	4wsm_3K	219
TRAIN	4wsm_3L	219
TRAIN	6ha8_x	219
TRAIN	2nr0_F	219
TRAIN	2nr0_G	219
TRAIN	2nr0_H	219
TRAIN	2nre_F	219
TRAIN	4k4w_G	1814
TRAIN	5k7d_A	543
TRAIN	5k7e_A	543
TRAIN	5k7c_A	543
TRAIN	7orn_T	1534
TRAIN	4p6f_QY	1557
TRAIN	4p6f_XY	1557
TRAIN	6rip_T	792
TRAIN	6ri9_T	792
TRAIN	6rin_T	792
TRAIN	2jxv_A	756
TEST	3siv_F	783
TEST	3siv_C	783
TEST	3siv_L	783
TEST	3siv_I	783
TEST	3siu_C	783
TEST	3siu_F	783
TRAIN	5o62_B	759
TRAIN	2kvn_A	1628
TRAIN	1ylg_A	798
TRAIN	1ync_A	798
TRAIN	1yng_A	798
TRAIN	1yne_A	798
TRAIN	4qi2_E	1420
TEST	4kr6_C	640
TEST	4kr7_X	640
TEST	4kr6_D	640
TEST	4kr9_X	640
TEST	4kr7_M	640
TEST	4kr9_M	640
TEST	2zy6_A	640
TEST	6hu6_E	1391
TEST	6htu_F	1391
TRAIN	7lyg_A	79
TRAIN	7lyf_A	79
TRAIN	6rja_G	258
TRAIN	6rj9_D	258
TRAIN	6rjd_D	258
TRAIN	6rjg_D	258
TRAIN	6rja_D	258
TRAIN	2qh4_A	1513
VAL	1jtw_A	1718
TRAIN	2kry_A	1612
TRAIN	2krz_A	1612
TRAIN	6of6_QX	1424
TEST	7onu_T	393
TEST	7py8_N	838
TEST	7py0_N	838
TEST	7py1_N	838
TEST	7pyk_N	838
TEST	7py3_N	838
TEST	7pyj_N	838
TEST	7py7_N	838
TEST	7py5_N	838
TEST	7py6_N	838
TRAIN	1k6h_A	1099
TRAIN	6ovy_G	1865
TRAIN	5tf6_D	483
VAL	5flm_N	924
VAL	5ms0_I	924
TRAIN	7aoz_N	1704
TRAIN	7ap8_N	1704
TEST	1gtn_W	581
TRAIN	2gm0_B	717
TRAIN	2gm0_A	717
TRAIN	2f4x_A	717
TRAIN	2f4x_B	717
TRAIN	1ju1_A	717
TRAIN	2oiy_A	717
TRAIN	2oij_B	717
TRAIN	2oj0_A	717
TRAIN	3far_B	717
TRAIN	2b8r_B	717
TRAIN	2oj0_B	717
TRAIN	2oiy_B	717
TRAIN	2oij_A	717
TRAIN	1xpe_B	717
TRAIN	1xpe_A	717
TRAIN	2b8r_A	717
TRAIN	3far_A	717
TRAIN	1ju1_B	717
TRAIN	7rdx_T	560
TRAIN	7rdy_T	560
TRAIN	7krn_T	560
TRAIN	7kro_T	560
TRAIN	7re1_T	560
TRAIN	7re0_T	560
TRAIN	7re2_T	560
TRAIN	7re3_T	560
TRAIN	7rdz_T	560
TRAIN	7re3_U	560
TRAIN	7kro_P	560
TRAIN	7krp_P	560
TRAIN	7krn_P	560
TRAIN	7krp_T	560
TRAIN	6xez_T	560
TRAIN	7rdy_P	560
TRAIN	7re1_P	560
TRAIN	7re2_P	560
TRAIN	7rdx_P	560
TRAIN	7re3_Q	560
TRAIN	7re0_P	560
TRAIN	7rdz_P	560
TRAIN	6xez_P	560
TRAIN	7re3_P	560
TRAIN	7n0c_T	560
TRAIN	7n0c_D	560
VAL	1kog_O	658
VAL	1kog_J	658
VAL	1kog_N	658
VAL	1kog_M	658
VAL	1kog_P	658
VAL	1kog_L	658
VAL	1kog_I	658
VAL	1kog_K	658
TRAIN	1msy_A	940
TEST	1a4d_A	1173
TRAIN	4v7b_AX	1402
TEST	1ull_A	714
TEST	6cf2_G	714
TRAIN	361d_B	1225
TRAIN	361d_A	1225
TRAIN	2mhi_A	476
TRAIN	4o26_E	476
TRAIN	4o26_F	476
TRAIN	1kfo_A	1352
TRAIN	4by9_A	343
TRAIN	4by9_B	343
TRAIN	6tph_B	343
TRAIN	2n0r_A	343
TRAIN	6zm6_x	363
TRAIN	6zm5_x	363
TEST	2n1q_A	64
TEST	6bg9_B	64
TEST	6bg9_A	64
TEST	1n8x_A	64
TRAIN	1bgz_A	1081
TRAIN	6vyr_7	719
TRAIN	6xgf_7	719
TRAIN	6xdr_7	719
TRAIN	6x6t_7	719
TRAIN	6x7f_7	719
TRAIN	6x9q_7	719
TRAIN	6x7k_7	719
TRAIN	6vzj_7	719
TRAIN	6vyq_7	719
TRAIN	6xii_7	719
TRAIN	6vu3_7	719
TRAIN	7d3j_D	1062
TRAIN	387d_A	952
TEST	3diy_A	43
TEST	3dil_A	43
TEST	3dir_A	43
TEST	3diz_A	43
TEST	3dig_X	43
TEST	3dj2_A	43
TEST	3dj0_A	43
TEST	3diq_A	43
TEST	3dio_X	43
TEST	3dis_A	43
TEST	3dix_A	43
TEST	3dim_A	43
TEST	3d0u_A	43
TEST	3d0x_A	43
TEST	4erl_A	43
TEST	4erj_A	43
TRAIN	4nh6_B	1847
TRAIN	3x1l_I	789
VAL	2b3j_F	1848
VAL	2b3j_E	1848
TRAIN	7egq_J	766
TRAIN	7egq_M	766
TRAIN	7cyq_J	766
TRAIN	7eiz_J	766
TRAIN	7cxm_J	766
TRAIN	7cxn_J	766
TRAIN	7egq_L	766
TRAIN	7cyq_I	766
TRAIN	7cxm_I	766
TRAIN	7egq_I	766
TRAIN	7eiz_I	766
TRAIN	7cxn_I	766
TRAIN	5tc1_R	16
TRAIN	2il9_A	88
TRAIN	2il9_M	88
TRAIN	1ry1_M	941
VAL	6flq_R	1174
VAL	6asx_R	1174
TRAIN	2bh2_C	429
TRAIN	2bh2_D	429
TRAIN	3how_1	1371
TRAIN	4k50_J	763
TRAIN	4k50_B	763
TRAIN	4k50_N	763
TRAIN	6kwq_B	763
TRAIN	4k50_F	763
TEST	7k16_P	490
TRAIN	5ola_G	1185
TRAIN	5ola_N	1185
TRAIN	3epk_E	370
TRAIN	3eph_F	370
TRAIN	3epl_F	370
TRAIN	3epl_E	370
TRAIN	3eph_E	370
TRAIN	3epk_F	370
TRAIN	3epj_F	370
TRAIN	3epj_E	370
TRAIN	3j9w_AY	1372
TRAIN	6xjq_A	438
TRAIN	6xjz_B	438
TRAIN	6xjy_A	438
TRAIN	6xjq_B	438
TRAIN	6xjw_B	438
TRAIN	6xjy_B	438
TRAIN	6xjw_A	438
TRAIN	6xjz_A	438
TRAIN	6q8y_m	310
TRAIN	6z6n_CC	310
TRAIN	6zvh_x	310
TRAIN	6zmi_CC	310
TRAIN	6z6l_CC	310
TRAIN	6zme_CC	310
TRAIN	6zm7_CC	310
TRAIN	6i7o_m	310
TRAIN	6zmo_CC	310
TRAIN	6sjd_D	1643
TEST	4y1n_B	9
TEST	4y1o_A	9
TEST	4y1o_B	9
TEST	4y1n_A	9
TRAIN	6je4_H	1470
TRAIN	6je4_N	1470
TRAIN	6je4_R	1470
VAL	6svs_A	275
VAL	6svs_B	275
TEST	4v4y_A1	498
TRAIN	5wwr_C	345
TRAIN	5wwt_C	345
TRAIN	5wws_C	345
TRAIN	5wwr_D	345
TRAIN	5wwt_D	345
TRAIN	5wws_D	345
TRAIN	6oj2_XX	1601
TRAIN	6p2h_A	374
TRAIN	4j1g_E	569
TRAIN	6bjy_R	569
TRAIN	5ukb_R	569
TRAIN	3pu4_R	569
TRAIN	5uk4_x	569
TRAIN	2wyy_R	569
TRAIN	3hhz_R	569
TRAIN	2gic_R	569
TRAIN	2wyy_S	569
TRAIN	5uk4_u	569
TRAIN	5uk4_v	569
TRAIN	5uk4_w	569
TEST	4x4u_B	809
TRAIN	5x22_G	1324
TRAIN	5x22_Q	1324
TRAIN	4v6x_A7	112
TRAIN	6y2l_L7	112
TRAIN	5lzx_7	112
TRAIN	7qwq_7	112
TRAIN	6hcf_72	112
TRAIN	3jan_7	112
TRAIN	7qwr_7	112
TRAIN	6hcq_71	112
TRAIN	5t2c_B	112
TRAIN	4ug0_L7	112
TRAIN	5lks_L7	112
TRAIN	7qws_7	112
TRAIN	6z6l_L7	112
TRAIN	3j7o_7	112
TRAIN	7cpu_L7	112
TRAIN	6t59_74	112
TRAIN	6lqm_5	112
TRAIN	6y0g_L7	112
TRAIN	6y6x_L7	112
TRAIN	5lzz_7	112
TRAIN	7a01_d2	112
TRAIN	3j7p_7	112
TRAIN	6zmo_L7	112
TRAIN	3j7q_7	112
TRAIN	7cpv_L7	112
TRAIN	6lss_5	112
TRAIN	7nwg_71	112
TRAIN	3jai_7	112
TRAIN	5lzu_7	112
TRAIN	6zvk_d2	112
TRAIN	6ip6_1B	112
TRAIN	6r6p_7	112
TRAIN	7obr_7	112
TRAIN	6z6m_L7	112
TRAIN	3jah_7	112
TRAIN	5lzw_7	112
TRAIN	6z6n_L7	112
TRAIN	3jag_7	112
TRAIN	6r7q_7	112
TRAIN	5lzt_7	112
TRAIN	3jaj_7	112
TRAIN	6zm7_L7	112
TRAIN	6hcj_71	112
TRAIN	7nfx_7	112
TRAIN	6frk_7	112
TRAIN	6zmi_L7	112
TRAIN	6ip8_1B	112
TRAIN	3j92_7	112
TRAIN	6lu8_5	112
TRAIN	6fti_v	112
TRAIN	6y57_L7	112
TRAIN	6r6g_7	112
TRAIN	6zme_L7	112
TRAIN	7nwi_7	112
TRAIN	7bhp_L7	112
TRAIN	6ftj_v	112
TRAIN	6ip5_1B	112
TRAIN	5lzv_7	112
TRAIN	3j7r_7	112
TRAIN	6lsr_5	112
TRAIN	7nwh_7	112
TRAIN	6ftg_v	112
TRAIN	6hcm_72	112
TRAIN	5lzy_7	112
TRAIN	6r5q_7	112
TRAIN	7mdz_7	112
TRAIN	4d67_4	112
TRAIN	6olg_A4	112
TRAIN	4ujc_A4	112
TRAIN	5lzs_7	112
TRAIN	6p5k_7	112
TRAIN	6gz3_A4	112
TRAIN	6sgc_74	112
TRAIN	4ujd_A4	112
TRAIN	6p5i_7	112
TRAIN	6gz4_A4	112
TRAIN	6olz_A4	112
TRAIN	6p5j_7	112
TRAIN	4uje_A4	112
TRAIN	5aj0_A4	112
TRAIN	6d9j_7	112
TRAIN	6d90_7	112
TRAIN	6gz5_A4	112
TRAIN	6swa_s	112
TRAIN	4d5y_4	112
TRAIN	6p5n_7	112
TRAIN	6w6l_E	112
TRAIN	7odf_F	600
TRAIN	7lys_B	600
TRAIN	6cb1_6	221
TRAIN	6c0f_6	221
TRAIN	6em1_6	221
TRAIN	6em3_6	221
TRAIN	7ohp_6	221
TRAIN	7ohr_6	221
TRAIN	6ylx_6	221
TRAIN	6yly_6	221
TRAIN	5z3g_C	221
TRAIN	7ohw_6	221
TRAIN	7btb_6	221
TRAIN	6elz_6	221
TRAIN	7ohs_6	221
TRAIN	7ohx_6	221
TRAIN	7ohv_6	221
TRAIN	6em5_6	221
TRAIN	7ohq_6	221
TRAIN	6em4_6	221
TRAIN	3jct_6	221
TRAIN	6m62_6	221
TRAIN	5lqw_9	467
VAL	6mdz_E	1054
TRAIN	7abz_8	1829
TRAIN	7ac7_8	1829
TRAIN	6ne0_N	584
TRAIN	7eqg_N	584
TRAIN	6b44_N	584
TRAIN	6lnb_N	584
TRAIN	7eqg_O	584
TEST	5mwi_A	954
TRAIN	3ho1_X	1827
TRAIN	6zm6_w	378
TRAIN	6zm5_w	378
TRAIN	5h9e_M	1429
VAL	1atv_A	1618
VAL	3q3z_V	307
VAL	3q3z_A	307
TRAIN	5xpg_G	1646
VAL	6vrd_B	1290
TEST	6hag_A	602
